DateKey,CalendarYear,CalendarYearLabel,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYearLabel,FiscalQuarterLabel,FiscalMonthLabel,IsWorkDay,IsHoliday,EuropeSeason,NorthAmericaSeason,AsiaSeason,MonthNumber,CalendarDayOfWeekNumber
7/01/2021,2021,Year 2021,H1,Q1,January,Week 2,Sunday,2021,FiscalYear 2021,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
8/01/2021,2021,Year 2021,H1,Q1,January,Week 2,Monday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
9/01/2021,2021,Year 2021,H1,Q1,January,Week 2,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
10/01/2021,2021,Year 2021,H1,Q1,January,Week 2,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
11/01/2021,2021,Year 2021,H1,Q1,January,Week 2,Thursday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
12/01/2021,2021,Year 2021,H1,Q1,January,Week 2,Friday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
13/01/2021,2021,Year 2021,H1,Q1,January,Week 2,Saturday,2021,FiscalYear 2021,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
14/01/2021,2021,Year 2021,H1,Q1,January,Week 3,Sunday,2021,FiscalYear 2021,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
15/01/2021,2021,Year 2021,H1,Q1,January,Week 3,Monday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
16/01/2021,2021,Year 2021,H1,Q1,January,Week 3,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
17/01/2021,2021,Year 2021,H1,Q1,January,Week 3,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
18/01/2021,2021,Year 2021,H1,Q1,January,Week 3,Thursday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
19/01/2021,2021,Year 2021,H1,Q1,January,Week 3,Friday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
20/01/2021,2021,Year 2021,H1,Q1,January,Week 3,Saturday,2021,FiscalYear 2021,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
21/01/2021,2021,Year 2021,H1,Q1,January,Week 4,Sunday,2021,FiscalYear 2021,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
22/01/2021,2021,Year 2021,H1,Q1,January,Week 4,Monday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
23/01/2021,2021,Year 2021,H1,Q1,January,Week 4,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
24/01/2021,2021,Year 2021,H1,Q1,January,Week 4,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
25/01/2021,2021,Year 2021,H1,Q1,January,Week 4,Thursday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
26/01/2021,2021,Year 2021,H1,Q1,January,Week 4,Friday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
27/01/2021,2021,Year 2021,H1,Q1,January,Week 4,Saturday,2021,FiscalYear 2021,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
28/01/2021,2021,Year 2021,H1,Q1,January,Week 5,Sunday,2021,FiscalYear 2021,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
29/01/2021,2021,Year 2021,H1,Q1,January,Week 5,Monday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
30/01/2021,2021,Year 2021,H1,Q1,January,Week 5,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
31/01/2021,2021,Year 2021,H1,Q1,January,Week 5,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
1/02/2021,2021,Year 2021,H1,Q1,February,Week 5,Thursday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2/02/2021,2021,Year 2021,H1,Q1,February,Week 5,Friday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
3/02/2021,2021,Year 2021,H1,Q1,February,Week 5,Saturday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
4/02/2021,2021,Year 2021,H1,Q1,February,Week 6,Sunday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
5/02/2021,2021,Year 2021,H1,Q1,February,Week 6,Monday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
6/02/2021,2021,Year 2021,H1,Q1,February,Week 6,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
7/02/2021,2021,Year 2021,H1,Q1,February,Week 6,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
8/02/2021,2021,Year 2021,H1,Q1,February,Week 6,Thursday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
9/02/2021,2021,Year 2021,H1,Q1,February,Week 6,Friday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
10/02/2021,2021,Year 2021,H1,Q1,February,Week 6,Saturday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
11/02/2021,2021,Year 2021,H1,Q1,February,Week 7,Sunday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
12/02/2021,2021,Year 2021,H1,Q1,February,Week 7,Monday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
13/02/2021,2021,Year 2021,H1,Q1,February,Week 7,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
14/02/2021,2021,Year 2021,H1,Q1,February,Week 7,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
15/02/2021,2021,Year 2021,H1,Q1,February,Week 7,Thursday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
16/02/2021,2021,Year 2021,H1,Q1,February,Week 7,Friday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
17/02/2021,2021,Year 2021,H1,Q1,February,Week 7,Saturday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
18/02/2021,2021,Year 2021,H1,Q1,February,Week 8,Sunday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
19/02/2021,2021,Year 2021,H1,Q1,February,Week 8,Monday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
20/02/2021,2021,Year 2021,H1,Q1,February,Week 8,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
21/02/2021,2021,Year 2021,H1,Q1,February,Week 8,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
22/02/2021,2021,Year 2021,H1,Q1,February,Week 8,Thursday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
23/02/2021,2021,Year 2021,H1,Q1,February,Week 8,Friday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
24/02/2021,2021,Year 2021,H1,Q1,February,Week 8,Saturday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
25/02/2021,2021,Year 2021,H1,Q1,February,Week 9,Sunday,2021,FiscalYear 2021,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
26/02/2021,2021,Year 2021,H1,Q1,February,Week 9,Monday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
27/02/2021,2021,Year 2021,H1,Q1,February,Week 9,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
28/02/2021,2021,Year 2021,H1,Q1,February,Week 9,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
1/03/2021,2021,Year 2021,H1,Q1,March,Week 9,Thursday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2/03/2021,2021,Year 2021,H1,Q1,March,Week 9,Friday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
3/03/2021,2021,Year 2021,H1,Q1,March,Week 9,Saturday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
4/03/2021,2021,Year 2021,H1,Q1,March,Week 10,Sunday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
5/03/2021,2021,Year 2021,H1,Q1,March,Week 10,Monday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
6/03/2021,2021,Year 2021,H1,Q1,March,Week 10,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
7/03/2021,2021,Year 2021,H1,Q1,March,Week 10,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
8/03/2021,2021,Year 2021,H1,Q1,March,Week 10,Thursday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
9/03/2021,2021,Year 2021,H1,Q1,March,Week 10,Friday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
10/03/2021,2021,Year 2021,H1,Q1,March,Week 10,Saturday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
11/03/2021,2021,Year 2021,H1,Q1,March,Week 11,Sunday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
12/03/2021,2021,Year 2021,H1,Q1,March,Week 11,Monday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
13/03/2021,2021,Year 2021,H1,Q1,March,Week 11,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
14/03/2021,2021,Year 2021,H1,Q1,March,Week 11,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
15/03/2021,2021,Year 2021,H1,Q1,March,Week 11,Thursday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
16/03/2021,2021,Year 2021,H1,Q1,March,Week 11,Friday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
17/03/2021,2021,Year 2021,H1,Q1,March,Week 11,Saturday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
18/03/2021,2021,Year 2021,H1,Q1,March,Week 12,Sunday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
19/03/2021,2021,Year 2021,H1,Q1,March,Week 12,Monday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
20/03/2021,2021,Year 2021,H1,Q1,March,Week 12,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
21/03/2021,2021,Year 2021,H1,Q1,March,Week 12,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
22/03/2021,2021,Year 2021,H1,Q1,March,Week 12,Thursday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
23/03/2021,2021,Year 2021,H1,Q1,March,Week 12,Friday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
24/03/2021,2021,Year 2021,H1,Q1,March,Week 12,Saturday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
25/03/2021,2021,Year 2021,H1,Q1,March,Week 13,Sunday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
26/03/2021,2021,Year 2021,H1,Q1,March,Week 13,Monday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
27/03/2021,2021,Year 2021,H1,Q1,March,Week 13,Tuesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
28/03/2021,2021,Year 2021,H1,Q1,March,Week 13,Wednesday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
29/03/2021,2021,Year 2021,H1,Q1,March,Week 13,Thursday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
30/03/2021,2021,Year 2021,H1,Q1,March,Week 13,Friday,2021,FiscalYear 2021,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
31/03/2021,2021,Year 2021,H1,Q1,March,Week 13,Saturday,2021,FiscalYear 2021,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
1/04/2021,2021,Year 2021,H1,Q2,April,Week 14,Sunday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
2/04/2021,2021,Year 2021,H1,Q2,April,Week 14,Monday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
3/04/2021,2021,Year 2021,H1,Q2,April,Week 14,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
4/04/2021,2021,Year 2021,H1,Q2,April,Week 14,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
5/04/2021,2021,Year 2021,H1,Q2,April,Week 14,Thursday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
6/04/2021,2021,Year 2021,H1,Q2,April,Week 14,Friday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
7/04/2021,2021,Year 2021,H1,Q2,April,Week 14,Saturday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
8/04/2021,2021,Year 2021,H1,Q2,April,Week 15,Sunday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
9/04/2021,2021,Year 2021,H1,Q2,April,Week 15,Monday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
10/04/2021,2021,Year 2021,H1,Q2,April,Week 15,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
11/04/2021,2021,Year 2021,H1,Q2,April,Week 15,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
12/04/2021,2021,Year 2021,H1,Q2,April,Week 15,Thursday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
13/04/2021,2021,Year 2021,H1,Q2,April,Week 15,Friday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
14/04/2021,2021,Year 2021,H1,Q2,April,Week 15,Saturday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
15/04/2021,2021,Year 2021,H1,Q2,April,Week 16,Sunday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
16/04/2021,2021,Year 2021,H1,Q2,April,Week 16,Monday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
17/04/2021,2021,Year 2021,H1,Q2,April,Week 16,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
18/04/2021,2021,Year 2021,H1,Q2,April,Week 16,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
19/04/2021,2021,Year 2021,H1,Q2,April,Week 16,Thursday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
20/04/2021,2021,Year 2021,H1,Q2,April,Week 16,Friday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
21/04/2021,2021,Year 2021,H1,Q2,April,Week 16,Saturday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
22/04/2021,2021,Year 2021,H1,Q2,April,Week 17,Sunday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
23/04/2021,2021,Year 2021,H1,Q2,April,Week 17,Monday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
24/04/2021,2021,Year 2021,H1,Q2,April,Week 17,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
25/04/2021,2021,Year 2021,H1,Q2,April,Week 17,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
26/04/2021,2021,Year 2021,H1,Q2,April,Week 17,Thursday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
27/04/2021,2021,Year 2021,H1,Q2,April,Week 17,Friday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
28/04/2021,2021,Year 2021,H1,Q2,April,Week 17,Saturday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
29/04/2021,2021,Year 2021,H1,Q2,April,Week 18,Sunday,2021,FiscalYear 2021,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
30/04/2021,2021,Year 2021,H1,Q2,April,Week 18,Monday,2021,FiscalYear 2021,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
1/05/2021,2021,Year 2021,H1,Q2,May,Week 18,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
2/05/2021,2021,Year 2021,H1,Q2,May,Week 18,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
3/05/2021,2021,Year 2021,H1,Q2,May,Week 18,Thursday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
4/05/2021,2021,Year 2021,H1,Q2,May,Week 18,Friday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
5/05/2021,2021,Year 2021,H1,Q2,May,Week 18,Saturday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
6/05/2021,2021,Year 2021,H1,Q2,May,Week 19,Sunday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
7/05/2021,2021,Year 2021,H1,Q2,May,Week 19,Monday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
8/05/2021,2021,Year 2021,H1,Q2,May,Week 19,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
9/05/2021,2021,Year 2021,H1,Q2,May,Week 19,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
10/05/2021,2021,Year 2021,H1,Q2,May,Week 19,Thursday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
11/05/2021,2021,Year 2021,H1,Q2,May,Week 19,Friday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
12/05/2021,2021,Year 2021,H1,Q2,May,Week 19,Saturday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
13/05/2021,2021,Year 2021,H1,Q2,May,Week 20,Sunday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
14/05/2021,2021,Year 2021,H1,Q2,May,Week 20,Monday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
15/05/2021,2021,Year 2021,H1,Q2,May,Week 20,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
16/05/2021,2021,Year 2021,H1,Q2,May,Week 20,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
17/05/2021,2021,Year 2021,H1,Q2,May,Week 20,Thursday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
18/05/2021,2021,Year 2021,H1,Q2,May,Week 20,Friday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
19/05/2021,2021,Year 2021,H1,Q2,May,Week 20,Saturday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
20/05/2021,2021,Year 2021,H1,Q2,May,Week 21,Sunday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
21/05/2021,2021,Year 2021,H1,Q2,May,Week 21,Monday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
22/05/2021,2021,Year 2021,H1,Q2,May,Week 21,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
23/05/2021,2021,Year 2021,H1,Q2,May,Week 21,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
24/05/2021,2021,Year 2021,H1,Q2,May,Week 21,Thursday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
25/05/2021,2021,Year 2021,H1,Q2,May,Week 21,Friday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
26/05/2021,2021,Year 2021,H1,Q2,May,Week 21,Saturday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
27/05/2021,2021,Year 2021,H1,Q2,May,Week 22,Sunday,2021,FiscalYear 2021,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
28/05/2021,2021,Year 2021,H1,Q2,May,Week 22,Monday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
29/05/2021,2021,Year 2021,H1,Q2,May,Week 22,Tuesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
30/05/2021,2021,Year 2021,H1,Q2,May,Week 22,Wednesday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
31/05/2021,2021,Year 2021,H1,Q2,May,Week 22,Thursday,2021,FiscalYear 2021,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
1/06/2021,2021,Year 2021,H1,Q2,June,Week 22,Friday,2021,FiscalYear 2021,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
